District Code,Tehsil Code,Village Code,Village Name
196,00993,207533,परनपुर कलां
196,00993,207596,परनपुरा खुर्द
196,00993,207526,परमानन्द पुर
196,00993,207730,परवतपुर
196,00993,207691,परसडीहा
196,00993,207589,परसिया
196,00993,207456,परानपुर
196,00993,207577,परासीकला
196,00993,207572,परासी खुर्द
196,00993,207607,पसाई
196,00993,207652,पिपरदहाँ
196,00993,207438,पुरवां ता.चकियां
196,00993,207524,पुरवां ता. मैढी
196,00993,207492,पैतुआ
196,00993,207711,पोखरा
196,00993,207735,पौनी
196,00993,207722,पंडितपुर
196,00993,207487,प्रतापपुर
196,00993,207744,प्रयागपुर
196,00993,207789,प्रीतमपुर
196,00993,207546,फगुनीपुर
196,00993,207486,फतेहपुर कलां
196,00993,207574,फत्तेपुर खुर्द
196,00993,207576,फिरौलिया
196,00993,207449,फुटियां
196,00993,207773,फुटियाँ
196,00993,207677,बकौड़ी
196,00993,207459,बगही
196,00993,207776,बगही कुम्भापुर
196,00993,207527,बजहां
196,00993,207753,बनसिंहपुर
196,00993,207432,बरठा
196,00993,207763,बरठी कमरौर
196,00993,207741,बरडीहा
196,00993,207693,बरहनी खुर्द
196,00993,207661,बरिला
196,00993,207667,बल्लीपुर
196,00993,220625,बसन्तपुर
196,00993,207541,बसन्तपुर ता.डैना
196,00993,207490,बहदुरा
196,00993,207676,बहेरा
196,00993,207687,बहोरा चन्देल
196,00993,207746,बाकरपुर
196,00993,207431,बाड़ीचक
196,00993,207441,बिछियाँखुर्द
196,00993,207736,बिजौरा
196,00993,207600,बेदहा
196,00993,207751,बेलगहना
196,00993,207642,बैरीकला
196,00993,207626,बैरी खुर्द
196,00993,207458,भगवानपुर
196,00993,207561,भटपुरवां
196,00993,207779,भतीजा
196,00993,207485,भदलपूरा
196,00993,207557,भदौलिया
196,00993,207740,भरहुलिया
196,00993,207430,भिखारीपुर
196,00993,207503,भीतरी
196,00993,207796,भुजना
196,00993,207641,भुवनचक
196,00993,207757,भुवालपुर
196,00993,220619,भेलुहारी
196,00993,207633,भैसउर
196,00993,207632,भैसाकलां
196,00993,207767,भोखरी
196,00993,207592,भौरही
196,00993,207580,मगरही
196,00993,220626,मचखिया
196,00993,207471,मचियां कला
196,00993,207450,मझवार खास
196,00993,207491,मठपुरवा
196,00993,207483,मड़हर
196,00993,207581,मतक्कीपुर
196,00993,207635,मदरा
196,00993,207433,मद्दूपुर
196,00993,207772,मरूई
196,00993,207618,मलवार
196,00993,207453,मसौनी
196,00993,207748,महरानी
196,00993,207498,महरो
196,00993,207725,महुंजी
196,00993,207474,माधोपुर
196,00993,220627,मानिकपुर
196,00993,207786,मानिकपुर सानी
196,00993,207564,मिरदादपुर
196,00993,220628,मिश्रपुरा
196,00993,207713,मुड्डा
196,00993,207489,मुस्तफापुर
196,00993,207529,मुस्तफापुर ता.जरखोर
196,00993,207454,मैनी
196,00993,207778,रग्घू पट्टी
196,00993,207516,रघुनाथपुर
196,00993,207504,रज्जूपुर
196,00993,207752,रनियाँ
196,00993,207468,रमऊपुर
196,00993,207481,रामगढ़
196,00993,207462,रामपुर मचियाँ
196,00993,207664,रायमानपुर
196,00993,207683,रासोपुर
196,00993,207804,रेरुवा
196,00993,207754,रेवसां
196,00993,207622,रैपुरी
196,00993,207734,लक्षिमनपुर
196,00993,207537,लालापुर
196,00993,207472,लीलापुर
196,00993,207775,लोकमनपुर
196,00993,207668,लोदीपुर
196,00993,207715,लोहरा
196,00993,207523,वनौली कलां
196,00993,207425,वनौली खुर्द
196,00993,207727,वरहनी
196,00993,207660,वरिली
196,00993,207644,ववुराखास
196,00993,207636,वहोरा ता.अमड़ा
196,00993,207475,वाजिदपुर
196,00993,207443,विछियां कला
196,00993,207579,विजयपुर
196,00993,207624,विरभानपुर
196,00993,207800,विरैली
196,00993,207659,विश्वनाथ पुर
196,00993,207457,वीरसिंहपुर
196,00993,207634,वेटाडीह
196,00993,207701,वोयरचक
196,00993,207731,शम्भूपुर
196,00993,207507,शाहपुर
196,00993,207518,शिवपुर
196,00993,220620,शिवापुर
196,00993,207697,शेखोपुर
196,00993,207522,श्री कंठपुर
196,00993,207476,सइचना
196,00993,207484,सकलपुरा
196,00993,207783,सरायफेदाई
196,00993,207521,सलेमपुर
196,00993,207747,सलेमपुर कलां
196,00993,207678,सलेमपुर खुर्द
196,00993,207469,सवइयापट्टीदारी
196,00993,207628,सवलचक
196,00993,207625,सवलजलालपुर
196,00993,207605,सवैया महलवार
196,00993,207733,सहरसी चक
196,00993,207512,सारंगपुर
196,00993,207623,सिकठा
196,00993,207517,सिकन्दरपुर
196,00993,207511,सिकरी
196,00993,207794,सिघना
196,00993,207627,सिरकलपुर
196,00993,207446,सिरसी
196,00993,207674,सिसौरा
196,00993,207538,सिंहपुर
196,00993,207545,सुजानपुर
196,00993,207689,सुढना
196,00993,207766,सुमेर पट्टी बेचन
196,00993,207768,सुमेर पट्टी भिक्षुक
196,00993,207702,सूजापुर
196,00993,207466,सेरुका
196,00993,207629,सेवखरी
196,00993,207790,सोगाई
196,00993,207525,सोनईडीह
196,00993,207793,सोबन्था
196,00993,207585,सोहदवार
196,00993,207544,हटिया
196,00993,207542,हड़रिका
196,00993,207482,हथियानी
196,00993,207682,हरनाटाड़
196,00993,207699,हरनाथपुर
196,00993,207346,हरिहरपुर
196,00993,220629,हरीपुर
196,00993,207464,हरीपुर
196,00993,220621,हरीपुर खास
196,00993,220630,हारुपुर
196,00993,207427,हिनौताउर्फजगदीशसराय
196,00993,207497,हिनौती ता. जरखोर
196,00993,207445,हिनौती ता.सोहदवार
196,01053,208363,अतरवा
196,01053,208348,अमदहाचरन  पुर
196,01053,208339,अमृतपुर
196,01053,208384,इमिलियाडीह
196,01053,208367,उदितपुर सुर्रा
196,01053,208360,औराही
196,01053,208314,कर्मठचुआ
196,01053,208316,काशीझोर
196,01053,208423,काशीपुर
196,01053,208422,कुवराडीह
196,01053,208312,केल्हडिहा
196,01053,208418,केसार
196,01053,208412,खटखरिया
196,01053,208402,गढ़वा
196,01053,208331,गहिला
196,01053,208293,गोठौली
196,01053,208346,गोलाबाद
196,01053,208409,गंगापुर
196,01053,208289,घुसुरिया
196,01053,208305,घौठवा
196,01053,208395,चकरघट्टा
196,01053,208355,चमेरबाध
196,01053,208311,चहलवा
196,01053,208416,चिकनी
196,01053,208357,चुप्‍पेपुर
196,01053,208382,जनकपुर
196,01053,208290,जमसोती
196,01053,208390,जरहर
196,01053,208388,जलजलवा
196,01053,208381,जैमोहनी
196,01053,208350,झुमरिया
196,01053,208393,टिकुरिया
196,01053,208371,ठटवां
196,01053,208292,डकही
196,01053,208135,डुमरिया
196,01053,208383,तिवारीपुर
196,01053,208378,तेन्‍दुआ
196,01053,208414,तेन्दुई
196,01053,208391,दानोगडा
196,01053,208376,देउरा
196,01053,208340,देवखत
196,01053,208401,देवदत्तपुर
196,01053,208321,देवरीकलाँ
196,01053,208318,देवरी खुर्द
196,01053,208421,धनकुवारी कला
196,01053,208420,धनकुवारीखुर्द
196,01053,208424,धसुरिया नवावाद
